"ASUSTek Computer","ROG STRIX Z490-A GAMING","NCT6798D"
"ASUSTek Computer","ROG STRIX Z490-E GAMING","NCT6798D"
"ASUSTek Computer","ROG STRIX Z490-F GAMING","NCT6798D"
"ASUSTek Computer","ROG STRIX Z490-G GAMING","NCT6798D"
"ASUSTek Computer","ROG STRIX Z490-H GAMING","NCT6798D"
"ASUSTek Computer","ROG STRIX Z490-I GAMING","NCT6798D"
"ASUSTek Computer","ROG STRIX Z590-A GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG STRIX Z590-E GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG STRIX Z590-F GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG STRIX Z590-I GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG STRIX Z690-A GAMING WIFI D4","NCT6798D"
"ASUSTek Computer","ROG STRIX Z690-E GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG STRIX Z690-F GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG STRIX Z690-G GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG STRIX Z790-E GAMING WIFI","NCT6798D"
"ASUSTek Computer","ROG ZENITH II EXTREME ALPHA","NCT6798D"
"ASUSTek Computer","ROG ZENITH II EXTREME","NCT6798D"
"ASUSTek Computer","SABERTOOTH P67","NCT6776F"
"ASUSTek Computer","SABERTOOTH X79","NCT6776F"
"ASUSTek Computer","SABERTOOTH Z170 MARK 1","NCT6793D"
"ASUSTek Computer","SABERTOOTH Z170 S","NCT6793D"
"ASUSTek Computer","STRIX B250F GAMING","NCT6793D"
"ASUSTek Computer","STRIX B250H GAMING","NCT5539D"
"ASUSTek Computer","STRIX B250I GAMING","NCT6793D"
"ASUSTek Computer","STRIX H270F GAMING","NCT6793D"
"ASUSTek Computer","STRIX Z270E GAMING","NCT6793D"
"ASUSTek Computer","STRIX Z270F GAMING","NCT6793D"
"ASUSTek Computer","STRIX Z270G GAMING","NCT6793D"
"ASUSTek Computer","STRIX Z270H GAMING K1","NCT6793D"
"ASUSTek Computer","STRIX Z270H GAMING","NCT6793D"
"ASUSTek Computer","STRIX Z270I GAMING","NCT6793D"
"ASUSTek Computer","TS10","NCT6792D"
"ASUSTek Computer","TUF B350M-PLUS GAMING","IT8655E"
"ASUSTek Computer","TUF B360M-E GAMING","NCT5582D"
"ASUSTek Computer","TUF B360M-PLUS GAMING-BR","NCT5582D"
"ASUSTek Computer","TUF B360M-PLUS GAMING","NCT5582D"
"ASUSTek Computer","TUF B360M-PLUS GAMING S","NCT5582D"
"ASUSTek Computer","TUF B360-PRO GAMING","NCT5582D"
"ASUSTek Computer","TUF B365M-PLUS GAMING","NCT5582D"
"ASUSTek Computer","TUF B365-PLUS GAMING","NCT5582D"
"ASUSTek Computer","TUF B450M-PLUS GAMING","IT8655E"
"ASUSTek Computer","TUF B450M-PRO GAMING","IT8655E"
"ASUSTek Computer","TUF B450-PLUS GAMING","IT8665E"
"ASUSTek Computer","TUF B450-PRO GAMING","IT8665E"
"ASUSTek Computer","TUF GAMING A520M-PLUS","NCT6798D-R"
"ASUSTek Computer","TUF Gaming A520M-PLUS WIFI","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B450M-PLUS II","IT8655E"
"ASUSTek Computer","TUF GAMING B450M-PLUS II","IT8655E"
"ASUSTek Computer","TUF Gaming B450M-PRO II","IT8655E"
"ASUSTek Computer","TUF Gaming B450M-PRO S","IT8655E"
"ASUSTek Computer","TUF GAMING B450M-PRO S","IT8655E"
"ASUSTek Computer","TUF Gaming B450-PLUS II","IT8665E"
"ASUSTek Computer","TUF GAMING B450-PLUS II","IT8665E"
"ASUSTek Computer","TUF Gaming B460M-PLUS","NCT6798D"
"ASUSTek Computer","TUF GAMING B460M-PLUS","NCT6798D"
"ASUSTek Computer","TUF Gaming B460-PLUS","NCT6798D"
"ASUSTek Computer","TUF GAMING B460-PLUS","NCT6798D"
"ASUSTek Computer","TUF GAMING B460-PRO","NCT6798D"
"ASUSTek Computer","TUF Gaming B550M-E","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B550M-E WIFI","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B550M-PLUS","NCT6798D-R"
"ASUSTek Computer","TUF GAMING B550M-PLUS","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B550M-PLUS WIFI II","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B550-PLUS","NCT6798D-R"
"ASUSTek Computer","TUF GAMING B550-PLUS","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B550-PLUS WIFI II","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B550-PRO","NCT6798D-R"
"ASUSTek Computer","TUF Gaming B560M-E","NCT6798D"
"ASUSTek Computer","TUF Gaming B560-PLUS WIFI","NCT6798D"
"ASUSTek Computer","TUF Gaming B650M-PLUS","NCT6799D-R"
"ASUSTek Computer","TUF Gaming B650-PLUS WIFI","NCT6799D-R"
"ASUSTek Computer","TUF Gaming B660M-E D4","NCT6798D"
"ASUSTek Computer","TUF Gaming B660M-PLUS D4","NCT6798D"
"ASUSTek Computer","TUF Gaming B660M-PLUS WIFI D4","NCT6798D"
"ASUSTek Computer","TUF Gaming B660M-PLUS WIFI","NCT6798D"
"ASUSTek Computer","TUF Gaming B660-PLUS WIFI D4","NCT6798D"
"ASUSTek Computer","TUF Gaming H470-PRO","NCT6798D"
"ASUSTek Computer","TUF Gaming H570-PRO","NCT6798D"
"ASUSTek Computer","TUF GAMING H570-PRO","NCT6798D"
"ASUSTek Computer","TUF Gaming H670-PRO WIFI D4","NCT6798D"
"ASUSTek Computer","TUF Gaming X570-PLUS/BR","NCT6798D-R"
"ASUSTek Computer","TUF GAMING X570-PLUS/BR","NCT6798D-R"
"ASUSTek Computer","TUF Gaming X570-PLUS","NCT6798D-R"
"ASUSTek Computer","TUF GAMING X570-PLUS","NCT6798D-R"
"ASUSTek Computer","TUF Gaming X570-PRO","NCT6798D-R"
"ASUSTek Computer","TUF GAMING X570-PRO","NCT6798D-R"
"ASUSTek Computer","TUF Gaming X570-PRO WIFI II","NCT6798D-R"
"ASUSTek Computer","TUF Gaming X670E-PLUS WIFI","NCT6799D-R"
"ASUSTek Computer","TUF Gaming Z490-PLUS","NCT6798D"
"ASUSTek Computer","TUF GAMING Z490-PLUS","NCT6798D"
"ASUSTek Computer","TUF GAMING Z490-PLUS (WI-FI)","NCT6798D"
"ASUSTek Computer","TUF Gaming Z590-PLUS","NCT6798D"
"ASUSTek Computer","TUF GAMING Z590-PLUS","NCT6798D"
"ASUSTek Computer","TUF Gaming Z590-PLUS WIFI","NCT6798D"
"ASUSTek Computer","TUF GAMING Z590-PLUS WIFI","NCT6798D"
"ASUSTek Computer","TUF Gaming Z690-PLUS D4","NCT6798D"
"ASUSTek Computer","TUF Gaming Z690-PLUS WIFI D4","NCT6798D"
"ASUSTek Computer","TUF Gaming Z790-PLUS WIFI D4","NCT6798D"
"ASUSTek Computer","TUF H310M-PLUS GAMING-BR","NCT5582D"
"ASUSTek Computer","TUF H310M-PLUS GAMING","NCT5582D"
"ASUSTek Computer","TUF X299 MARK 1","NCT6796D"
"ASUSTek Computer","TUF X299 MARK 2","NCT6796D"
"ASUSTek Computer","TUF X470-PLUS GAMING","IT8665E"
"ASUSTek Computer","TUF Z270 MARK 1","NCT6793D"
"ASUSTek Computer","TUF Z270 MARK 2","NCT6793D"
"ASUSTek Computer","TUF Z370-PLUS GAMING II","NCT6793D"
"ASUSTek Computer","TUF Z370-PLUS GAMING","NCT6793D"
"ASUSTek Computer","TUF Z370-PRO GAMING","NCT6793D"
"ASUSTek Computer","TUF Z390M-PRO GAMING","NCT6798D"
"ASUSTek Computer","UN42","NCT5538D"
"ASUSTek Computer","UN45H","NCT5568D"
"ASUSTek Computer","UN45","NCT5568D"
"ASUSTek Computer","UN62","NCT5538D"
"ASUSTek Computer","UN65U","NCT5539D"
"ASUSTek Computer","VC62B","NCT6791D"
"ASUSTek Computer","VC66","NCT5539D"
"ASUSTek Computer","VM42","NCT6791D"
"ASUSTek Computer","VM62","NCT6791D"
"ASUSTek Computer","VM62N","NCT6791D"
"ASUSTek Computer","V-P8H67E","NCT6776F"
"ASUSTek Computer","WS C422 DC","NCT6796D"
"ASUSTek Computer","WS C422 PRO/SE","NCT6796D"
"ASUSTek Computer","WS X299 PRO","NCT6796D"
"ASUSTek Computer","WS X299 SAGE-10G","NCT6796D"
"ASUSTek Computer","WS X299 SAGE","NCT6796D"
"ASUSTek Computer","X79-DELUXE","NCT6776F"
"ASUSTek Computer","X99-E WS/USB 3.1","NCT6791D"
"ASUSTek Computer","Z170-A","NCT6793D"
"ASUSTek Computer","Z170-AR","NCT6793D"
"ASUSTek Computer","Z170-DELUXE","NCT6793D"
"ASUSTek Computer","Z170-E","NCT6793D"
"ASUSTek Computer","Z170I PRO GAMING","NCT5539D"
"ASUSTek Computer","Z170-K","NCT5539D"
"ASUSTek Computer","Z170M-E D3","NCT6793D"
"ASUSTek Computer","Z170M-PLUS-BR","NCT6793D"
"ASUSTek Computer","Z170M-PLUS","NCT6793D"
"ASUSTek Computer","Z170-P D3","NCT5539D"
"ASUSTek Computer","Z170-P","NCT5539D"
"ASUSTek Computer","Z170 PRO GAMING/AURA","NCT6793D"
"ASUSTek Computer","Z170 PRO GAMING","NCT6793D"
"ASUSTek Computer","Z170-PRO","NCT6793D"
"ASUSTek Computer","Z170-WS","NCT6793D"
"ASUSTek Computer","Z590M-PLUS","NCT6798D"
"ASUSTek Computer","Z590 WIFI GUNDAM EDITION","NCT6798D"
"ASUSTek Computer","Z77-A","NCT5535D"
"ATComputers","COMFOR OFFICE ECONOM","NCT5538D"
"ATComputers","TRILINE PROFI","IT8655E"
"Bluechip Computer","BUSINESSline","NCT6791D"
"ByteSpeed","Value H81M-C","NCT6791D"
"CartiM","Xtra0001","NCT5582D"
"CCL Computers","CCL Advantage Ryzen Motherboard Bundle","NCT6798D-R"
"CCL Computers","Customised BUNIA Motherboard Bundle","NCT6798D"
"CDM","Q170M2-CDM-SI-K","NCT6791D"
"CIARA","Q87M-XA","NCT6791D"
"CSL-Computer","5889","NCT6798D-R"
"CSL-Computer","5891","NCT6798D-R"
"CSL-Computer","5939","NCT6798D-R"
"CSL-Computer","5957","NCT6798D-R"
"CSL-Computer","934","NCT6798D-R"
"CSL-Computer","953","NCT6798D-R"
"CSL-Computer","A0000001","IT8655E"
"CSL-Computer","A0000001","IT8665E"
"CSL-Computer","A0000001","NCT5582D"
"CSL-Computer","A0000001","NCT6798D-R"
"CSL-Computer","H5823","IT8655E"
"CSL-Computer","Ryzen","NCT6798D-R"
"CSL-Computer","T8186","IT8655E"
"CSL-Computer","V8311w","NCT6798D-R"
"CSL-Computer","X5939","NCT6798D-R"
"Dell","OptiPlex 580","SmSC SCH5544"
"ECT","One Computer AMD A4-4020, 2x","IT8665E"
"ECT","ONE GAMING Ultra AN03","NCT6798D-R"
"EWIS Colombo","EWISPro2500","NCT5538D"
"Fujitsu","CELSIUS M470-2","SCH5027"
"Fujitsu","CELSIUS M470","SCH5027"
"Fujitsu","CELSIUS R570-2","SCH5027"
"Fujitsu","CELSIUS R670-2","SCH5027"
"Fujitsu","CELSIUS W410","SCH5636"
"Fujitsu","Celsius W420","SCH5636"
"Fujitsu","CELSIUS W420","SCH5636"
"Fujitsu","CELSIUS W530","SCH5636"
"Fujitsu","D2778-D1","SCH5027"
"Fujitsu","D2990-A2","NCT5571D"
"Fujitsu","D3041-A1","W83627DHGP"
"Fujitsu","D3061-B1","SCH5627"
"Fujitsu","D3071-S1","SCH5636"
"Fujitsu","D3224-A1","SCH5627"
"Fujitsu","D3313-A1","NCT5571D"
"Fujitsu","D3313-A1","SCH5627"
"Fujitsu","D3313-S4","NCT5571D"
"Fujitsu","D3313-S4","SCH5627"
"Fujitsu","D3348-B2","NCT5532D"
"Fujitsu","ESPRIMO C700","SCH5627"
"Fujitsu","ESPRIMO C710","SCH5627"
"Fujitsu","ESPRIMO C720","SCH5627"
"Fujitsu","ESPRIMO C910","SCH5627"
"Fujitsu","ESPRIMO E3521","W83627DHGP"
"Fujitsu","ESPRIMO E400","NCT5571D"
"Fujitsu","ESPRIMO E410","NCT5571D"
"Fujitsu","ESPRIMO E420","NCT5571D"
"Fujitsu","ESPRIMO E500","W83627DHG-P"
"Fujitsu","ESPRIMO E510","W83627DHG-P"
"Fujitsu","ESPRIMO E520","SCH5627"
"Fujitsu","ESPRIMO E5635","SCH5127"
"Fujitsu","ESPRIMO E700","SCH5627"
"Fujitsu","ESPRIMO E710","SCH5627"
"Fujitsu","ESPRIMO E720","SCH5627"
"Fujitsu","ESPRIMO E900","SCH5636"
"Fujitsu","ESPRIMO E910","SCH5636"
"Fujitsu","ESPRIMO E920","SCH5636"
"Fujitsu","ESPRIMO P1500","NCT5571D"
"Fujitsu","ESPRIMO P2550","NCT5571D"
"Fujitsu","ESPRIMO P2560","W83627DHGP"
"Fujitsu","ESPRIMO P3521","W83627DHGP"
"Fujitsu","ESPRIMO P400","NCT5571D"
"Fujitsu","ESPRIMO P410","NCT5571D"
"Fujitsu","ESPRIMO P420","NCT5571D"
"Fujitsu","ESPRIMO P500","W83627DHG-P"
"Fujitsu","ESPRIMO P510","W83627DHG-P"
"Fujitsu","ESPRIMO P520","SCH5627"
"Fujitsu","ESPRIMO P700","SCH5627"
"Fujitsu","ESPRIMO P710","SCH5627"
"Fujitsu","ESPRIMO P720","SCH5627"
"Fujitsu","ESPRIMO P900","SCH5636"
"Fujitsu","ESPRIMO P910","SCH5636"
"Fujitsu","ESPRIMO P920","SCH5636"
"Fujitsu","ESPRIMO PH300","NCT5571D"
"Fujitsu","ESPRIMO PH320","NCT5571D"
"Fujitsu","ESPRIMO Q520","SCH5636"
"Fujitsu","ESPRIMO Q910","SCH5636"
"Fujitsu","ESPRIMO Q920","SCH5636"
"Fujitsu","FUTRO S700","NCT5571"
"Fujitsu","FUTRO S720","NCT5571D"
"Fujitsu","FUTRO S900","SCH5627"
"Fujitsu","FUTRO S920","NCT5571D"
"Fujitsu","FUTRO S920","SCH5627"
"Fujitsu","GREED PC","SCH5627"
"Fujitsu","PRIMERGY TX1310 M1","SCH5636"
"Fujitsu Siemens","D2841-A1","W83627DHGP"
"Fujitsu Siemens","ESPRIMO E5625","SCH5127"
"Fujitsu Siemens","ESPRIMO EDITION P2511","W8362EG"
"Fujitsu Siemens","ESPRIMO EDITION P2540","W83627DHGP"
"Fujitsu Siemens","ESPRIMO P3510","W83627DHG"
"Gigabyte Technology Co., Ltd.","AB350","IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","AX370","IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","B550 AORUS PRO AC","IT8688E IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","B560I AORUS PRO AX","IT8689E"
"Gigabyte Technology Co., Ltd.","TRX40 AORUS XTREME","IT8688E IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","X570 AORUS ELITE WIFI","IT8688E"
"Gigabyte Technology Co., Ltd.","X570 AORUS MASTER","IT8688E IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","X570 AORUS PRO","IT8688E IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","X570 AORUS PRO WIFI","IT8688E IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","X570 I AORUS PRO WIFI","IT8688E"
"Gigabyte Technology Co., Ltd.","X570S AERO G","IT8689E IT87952E"
"Gigabyte Technology Co., Ltd.","X670E AORUS MASTER","IT8689E"
"Gigabyte Technology Co., Ltd.","Z390 AORUS ULTRA-CF", "IT8688E IT8792E/IT8795E"
"Gigabyte Technology Co., Ltd.","Z490 AORUS ELITE AC", "IT8688E"
"Gigabyte Technology Co., Ltd.","Z690 AORUS PRO DDR4","IT8689E IT87952E"
"Gigabyte Technology Co., Ltd.","Z690 AORUS PRO","IT8689E + IT87952E"
"Gigabyte Technology Co., Ltd.","Z97X-Gaming G1","IT8790E"
"IBM","4810350","W83627DHG-P"
"IBM","4810350","W83627DHG-P Controller"
"iBUYPOWER","INTEL","NCT6798D"
"ICL","RAY S182","NCT6796D"
"INSYS","ProB","NCT6791D"
"INSYS","ProB","NCT6798D"
"IT Partner","ITP Bisiness","NCT5539D"
"JGINYUE","B660M-VDH","NCT5585D"
"kernzerfall","pc","NCT6793D"
"Komplett","KomplettPC","NCT6798D-R"
"LDLC","CUSTOM","NCT6798D-R"
"Medion","Pentino/H-Series A/SFF/B85-1","NCT6791D"
"Medion","Pentino/H-Series A/SFF/B85-2","NCT6791D"
"Megapolis-Telecom Region","HomeNet Model: HN-G700","NCT6798D"
"Megaport","248581","NCT6798D-R"
"Megaport","PCA145-159498","NCT6798D-R"
"MicroElectronics","G464","NCT6798D-R"
"MicroElectronics","G470","NCT6798D"
"MicroElectronics","G508","NCT6798D-R"
"MM-Vision","Computer","NCT6793D"
"Novatech","BB-X001099","NCT6793D"
"Novatech","PC-X018392","NCT6798D-R"
"nVIDIA","FN68PT","SN68PT"
"OEGStone","Q87M-E","NCT6791D"
"Others","Others","NCT6798D-R"
"PC Specailist","Amd Am4 Gen3","NCT6798D-R"
"PC Specialist","Amd Am4 Gen3","NCT6798D-R"
"PC Specialist","Intel X299","NCT6796D"
"PC Specialist","Intel X299 Overclocked","NCT6796D"
"PC Specialist","Intel Z370","NCT6798D"
"PC Specialist","Intel Z590 Overclocked","NCT6798D"
"PC Specialist","ROG STRIX B350-F GAMING","IT8665E"
"PC Specialist","STRIX B250H GAMING","NCT5539D"
"PC Specialist","TUF X299 MARK 2","NCT6796D"
"PC Specialist","Vanquish Hellfire II 2080","NCT6793D"
"Positivo","OMNI H3-01768","IT8732"
"Positivo","POS-EIB85CZ","IT8732"
"Pro-B","INSYS","NCT6798D"
"RM","RM ONE ECOQUIET 214","NCT5535D"
"Seneca","PRO602617","NCT5538D"
"System76","Thelio Mira","NCT6798D-R"
"System76","Wild Dog Performance","NCT6791D"
"Tarox","Basic 3221BM","NCT6791D"
"Tarox","Business","NCT6791D"
"Tarox","PC TAROX Business 5000HMV BTO","NCT6791D"
"TEKNOSERVICE","TTL-TEKNOSLIM","NCT6793D"
"TOP ACHAT","CUSTOM","NCT6798D"
"Viglen","Vig800S","NCT6791D"
"WINBLU","ENERGY","IT8655E"
"Wortmann AG","1009506/2111037","NCT6791D"
"Wortmann AG","1009746/2110176","NCT6798D-R"
"Wortmann AG","EU1009628/2110193","NCT6798D"
"Wortmann AG","EU1009731/2110162","NCT5582D"
"Wortmann AG","TERRA/PC","NCT5532D"
"Wortmann AG","TERRA/PC","NCT6776F"
"Wortmann AG","TERRA/PC","NCT6791D"
"XENTA","990072","NCT6798D-R"
"XTPC","Gaming 7169ZPW8 Silent","NCT6791D"
"ZET Gaming","NEO M008","NCT6798D"
"ZET Gaming","NEO M021","NCT6798D"
